"","occupancy","extinction","colonization","synchrony","model"
"2676",1,0,0,0,"Hanski"
"2677",1,0,0,0,"Hanski"
"2678",1,0,0,0,"Hanski"
"2679",1,0,0,0,"Hanski"
"2680",1,0,0,0,"Hanski"
"2681",1,0,0,0,"Hanski"
"2682",1,0,0,0,"Hanski"
"2683",1,0,0,0,"Hanski"
"2684",1,0,0,0,"Hanski"
"2685",1,0,0,0,"Hanski"
"2686",1,0,0,0,"Hanski"
"2687",1,0,0,0,"Hanski"
"2688",1,0,0,0,"Hanski"
"2689",1,0,0,0,"Hanski"
"2690",1,0,0,0,"Hanski"
"2691",1,0,0,0,"Hanski"
"2692",1,0,0,0,"Hanski"
"2693",1,0,0,0,"Hanski"
"2694",1,0,0,0,"Hanski"
"2695",1,0,0,0,"Hanski"
"2696",1,0,0,0,"Hanski"
"2697",1,0,0,0,"Hanski"
"2698",1,0,0,0,"Hanski"
"2699",1,0,0,0,"Hanski"
"2700",1,0,0,0,"Hanski"
"2701",1,0,0,0,"Hanski"
"2702",1,0,0,0,"Hanski"
"2703",1,0,0,0,"Hanski"
"2704",1,0,0,0,"Hanski"
"2705",1,0,0,0,"Hanski"
"2706",1,0,0,0,"Hanski"
"2707",1,0,0,0,"Hanski"
"2708",1,0,0,0,"Hanski"
"2709",1,0,0,0,"Hanski"
"2710",1,0,0,0,"Hanski"
"2711",1,0,0,0,"Hanski"
"2712",1,0,0,0,"Hanski"
"2713",1,0,0,0,"Hanski"
"2714",1,0,0,0,"Hanski"
"2715",1,0,0,0,"Hanski"
"2716",1,0,0,0,"Hanski"
"2717",1,0,0,0,"Hanski"
"2718",1,0,0,0,"Hanski"
"2719",1,0,0,0,"Hanski"
"2720",1,0,0,0,"Hanski"
"2721",1,0,0,0,"Hanski"
"2722",1,0,0,0,"Hanski"
"2723",1,0,0,0,"Hanski"
"2724",1,0,0,0,"Hanski"
"2725",1,0,0,0,"Hanski"
"2726",1,0,0,0,"Hanski"
"2727",1,0,0,0,"Hanski"
"2728",1,0,0,0,"Hanski"
"2729",1,0,0,0,"Hanski"
"2730",1,0,0,0,"Hanski"
"2731",1,0,0,0,"Hanski"
"2732",1,0,0,0,"Hanski"
"2733",1,0,0,0,"Hanski"
"2734",1,0,0,0,"Hanski"
"2735",1,0,0,0,"Hanski"
"2736",1,0,0,0,"Hanski"
"2737",1,0,0,0,"Hanski"
"2738",1,0,0,0,"Hanski"
"2739",1,0,0,0,"Hanski"
"2740",1,0,0,0,"Hanski"
"2741",1,0,0,0,"Hanski"
"2742",1,0,0,0,"Hanski"
"2743",1,0,0,0,"Hanski"
"2744",1,0,0,0,"Hanski"
"2745",1,0,0,0,"Hanski"
"2746",1,0,0,0,"Hanski"
"2747",1,0,0,0,"Hanski"
"2748",1,0,0,0,"Hanski"
"2749",1,0,0,0,"Hanski"
"2750",1,0,0,0,"Hanski"
"2751",1,0,0,0,"Hanski"
"2752",1,0,0,0,"Hanski"
"2753",1,0,0,0,"Hanski"
"2754",1,0,0,0,"Hanski"
"2755",1,0,0,0,"Hanski"
"2756",1,0,0,0,"Hanski"
"2757",1,0,0,0,"Hanski"
"2758",1,0,0,0,"Hanski"
"2759",1,0,0,0,"Hanski"
"2760",1,0,0,0,"Hanski"
"2761",1,0,0,0,"Hanski"
"2762",1,0,0,0,"Hanski"
"2763",1,0,0,0,"Hanski"
"2764",1,0,0,0,"Hanski"
"2765",1,0,0,0,"Hanski"
"2766",1,0,0,0,"Hanski"
"2767",1,0,0,0,"Hanski"
"2768",1,0,0,0,"Hanski"
"2769",1,0,0,0,"Hanski"
"2770",1,0,0,0,"Hanski"
"2771",1,0,0,0,"Hanski"
"2772",1,0,0,0,"Hanski"
"2773",1,0,0,0,"Hanski"
"2774",1,0,0,0,"Hanski"
"2775",1,0,0,0,"Hanski"
"2776",1,0,0,0,"Hanski"
"2777",1,0,0,0,"Hanski"
"2778",1,0,0,0,"Hanski"
"2779",1,0,0,0,"Hanski"
"2780",1,0,0,0,"Hanski"
"2781",1,0,0,0,"Hanski"
"2782",1,0,0,0,"Hanski"
"2783",1,0,0,0,"Hanski"
"2784",1,0,0,0,"Hanski"
"2785",1,0,0,0,"Hanski"
"2786",1,0,0,0,"Hanski"
"2787",1,0,0,0,"Hanski"
"2788",1,0,0,0,"Hanski"
"2789",1,0,0,0,"Hanski"
"2790",1,0,0,0,"Hanski"
"2791",1,0,0,0,"Hanski"
"2792",1,0,0,0,"Hanski"
"2793",1,0,0,0,"Hanski"
"2794",1,0,0,0,"Hanski"
"2795",1,0,0,0,"Hanski"
"2796",1,0,0,0,"Hanski"
"2797",1,0,0,0,"Hanski"
"2798",1,0,0,0,"Hanski"
"2799",1,0,0,0,"Hanski"
"2800",1,0,0,0,"Hanski"
"2801",1,0,0,0,"Hanski"
"2802",1,0,0,0,"Hanski"
"2803",1,0,0,0,"Hanski"
"2804",1,0,0,0,"Hanski"
"2805",1,0,0,0,"Hanski"
"2806",1,0,0,0,"Hanski"
"2807",1,0,0,0,"Hanski"
"2808",1,0,0,0,"Hanski"
"2809",1,0,0,0,"Hanski"
"2810",1,0,0,0,"Hanski"
"2811",1,0,0,0,"Hanski"
"2812",1,0,0,0,"Hanski"
"2813",1,0,0,0,"Hanski"
"2814",1,0,0,0,"Hanski"
"2815",1,0,0,0,"Hanski"
"2816",1,0,0,0,"Hanski"
"2817",1,0,0,0,"Hanski"
"2818",1,0,0,0,"Hanski"
"2819",1,0,0,0,"Hanski"
"2820",1,0,0,0,"Hanski"
"2821",1,0,0,0,"Hanski"
"2822",1,0,0,0,"Hanski"
"2823",1,0,0,0,"Hanski"
"2824",1,0,0,0,"Hanski"
"2825",1,0,0,0,"Hanski"
"2826",1,0,0,0,"Hanski"
"2827",1,0,0,0,"Hanski"
"2828",1,0,0,0,"Hanski"
"2829",1,0,0,0,"Hanski"
"2830",1,0,0,0,"Hanski"
"2831",1,0,0,0,"Hanski"
"2832",1,0,0,0,"Hanski"
"2833",1,0,0,0,"Hanski"
"2834",1,0,0,0,"Hanski"
"2835",1,0,0,0,"Hanski"
"2836",1,0,0,0,"Hanski"
"2837",1,0,0,0,"Hanski"
"2838",1,0,0,0,"Hanski"
"2839",1,0,0,0,"Hanski"
"2840",1,0,0,0,"Hanski"
"2841",1,0,0,0,"Hanski"
"2842",1,0,0,0,"Hanski"
"2843",1,0,0,0,"Hanski"
"2844",1,0,0,0,"Hanski"
"2845",1,0,0,0,"Hanski"
"2846",1,0,0,0,"Hanski"
"2847",1,0,0,0,"Hanski"
"2848",1,0,0,0,"Hanski"
"2849",1,0,0,0,"Hanski"
"2850",1,0,0,0,"Hanski"
"2851",1,0,0,0,"Hanski"
"2852",1,0,0,0,"Hanski"
"2853",1,0,0,0,"Hanski"
"2854",1,0,0,0,"Hanski"
"2855",1,0,0,0,"Hanski"
"2856",1,0,0,0,"Hanski"
"2857",1,0,0,0,"Hanski"
"2858",1,0,0,0,"Hanski"
"2859",1,0,0,0,"Hanski"
"2860",1,0,0,0,"Hanski"
"2861",1,0,0,0,"Hanski"
"2862",1,0,0,0,"Hanski"
"2863",1,0,0,0,"Hanski"
"2864",1,0,0,0,"Hanski"
"2865",1,0,0,0,"Hanski"
"2866",1,0,0,0,"Hanski"
"2867",1,0,0,0,"Hanski"
"2868",1,0,0,0,"Hanski"
"2869",1,0,0,0,"Hanski"
"2870",1,0,0,0,"Hanski"
"2871",1,0,0,0,"Hanski"
"2872",1,0,0,0,"Hanski"
"2873",1,0,0,0,"Hanski"
"2874",1,0,0,0,"Hanski"
"2875",1,0,0,0,"Hanski"
"2876",1,0,0,0,"Hanski"
"2877",1,0,0,0,"Hanski"
"2878",1,0,0,0,"Hanski"
"2879",1,0,0,0,"Hanski"
"2880",1,0,0,0,"Hanski"
"2881",1,0,0,0,"Hanski"
"2882",1,0,0,0,"Hanski"
"2883",1,0,0,0,"Hanski"
"2884",1,0,0,0,"Hanski"
"2885",1,0,0,0,"Hanski"
"2886",1,0,0,0,"Hanski"
"2887",1,0,0,0,"Hanski"
"2888",1,0,0,0,"Hanski"
"2889",1,0,0,0,"Hanski"
"2890",1,0,0,0,"Hanski"
"2891",1,0,0,0,"Hanski"
"2892",1,0,0,0,"Hanski"
"2893",1,0,0,0,"Hanski"
"2894",1,0,0,0,"Hanski"
"2895",1,0,0,0,"Hanski"
"2896",1,0,0,0,"Hanski"
"2897",1,0,0,0,"Hanski"
"2898",1,0,0,0,"Hanski"
"2899",1,0,0,0,"Hanski"
"2900",1,0,0,0,"Hanski"
"2901",1,0,0,0,"Hanski"
"2902",1,0,0,0,"Hanski"
"2903",1,0,0,0,"Hanski"
"2904",1,0,0,0,"Hanski"
"2905",1,0,0,0,"Hanski"
"2906",1,0,0,0,"Hanski"
"2907",1,0,0,0,"Hanski"
"2908",1,0,0,0,"Hanski"
"2909",1,0,0,0,"Hanski"
"2910",1,0,0,0,"Hanski"
"2911",1,0,0,0,"Hanski"
"2912",1,0,0,0,"Hanski"
"2913",1,0,0,0,"Hanski"
"2914",1,0,0,0,"Hanski"
"2915",1,0,0,0,"Hanski"
"2916",1,0,0,0,"Hanski"
"2917",1,0,0,0,"Hanski"
"2918",1,0,0,0,"Hanski"
"2919",1,0,0,0,"Hanski"
"2920",1,0,0,0,"Hanski"
"2921",1,0,0,0,"Hanski"
"2922",1,0,0,0,"Hanski"
"2923",1,0,0,0,"Hanski"
"2924",1,0,0,0,"Hanski"
"2925",1,0,0,0,"Hanski"
"2926",1,0,0,0,"Hanski"
"2927",1,0,0,0,"Hanski"
"2928",1,0,0,0,"Hanski"
"2929",1,0,0,0,"Hanski"
"2930",1,0,0,0,"Hanski"
"2931",1,0,0,0,"Hanski"
"2932",1,0,0,0,"Hanski"
"2933",1,0,0,0,"Hanski"
"2934",1,0,0,0,"Hanski"
"2935",1,0,0,0,"Hanski"
"2936",1,0,0,0,"Hanski"
"2937",1,0,0,0,"Hanski"
"2938",1,0,0,0,"Hanski"
"2939",1,0,0,0,"Hanski"
"2940",1,0,0,0,"Hanski"
"2941",1,0,0,0,"Hanski"
"2942",1,0,0,0,"Hanski"
"2943",1,0,0,0,"Hanski"
"2944",1,0,0,0,"Hanski"
"2945",1,0,0,0,"Hanski"
"2946",1,0,0,0,"Hanski"
"2947",1,0,0,0,"Hanski"
"2948",1,0,0,0,"Hanski"
"2949",1,0,0,0,"Hanski"
"2950",1,0,0,0,"Hanski"
"2951",1,0,0,0,"Hanski"
"2952",1,0,0,0,"Hanski"
"2953",1,0,0,0,"Hanski"
"2954",1,0,0,0,"Hanski"
"2955",1,0,0,0,"Hanski"
"2956",1,0,0,0,"Hanski"
"2957",1,0,0,0,"Hanski"
"2958",1,0,0,0,"Hanski"
"2959",1,0,0,0,"Hanski"
"2960",1,0,0,0,"Hanski"
"2961",1,0,0,0,"Hanski"
"2962",1,0,0,0,"Hanski"
"2963",1,0,0,0,"Hanski"
"2964",1,0,0,0,"Hanski"
"2965",1,0,0,0,"Hanski"
"2966",1,0,0,0,"Hanski"
"2967",1,0,0,0,"Hanski"
"2968",1,0,0,0,"Hanski"
"2969",1,0,0,0,"Hanski"
"2970",1,0,0,0,"Hanski"
"2971",1,0,0,0,"Hanski"
"2972",1,0,0,0,"Hanski"
"2973",1,0,0,0,"Hanski"
"2974",1,0,0,0,"Hanski"
"2975",1,0,0,0,"Hanski"
"2976",1,0,0,0,"Hanski"
"2977",1,0,0,0,"Hanski"
"2978",1,0,0,0,"Hanski"
"2979",1,0,0,0,"Hanski"
"2980",1,0,0,0,"Hanski"
"2981",1,0,0,0,"Hanski"
"2982",1,0,0,0,"Hanski"
"2983",1,0,0,0,"Hanski"
"2984",1,0,0,0,"Hanski"
"2985",1,0,0,0,"Hanski"
"2986",1,0,0,0,"Hanski"
"2987",1,0,0,0,"Hanski"
"2988",1,0,0,0,"Hanski"
"2989",1,0,0,0,"Hanski"
"2990",1,0,0,0,"Hanski"
"2991",1,0,0,0,"Hanski"
"2992",1,0,0,0,"Hanski"
"2993",1,0,0,0,"Hanski"
"2994",1,0,0,0,"Hanski"
"2995",1,0,0,0,"Hanski"
"2996",1,0,0,0,"Hanski"
"2997",1,0,0,0,"Hanski"
"2998",1,0,0,0,"Hanski"
"2999",1,0,0,0,"Hanski"
"3000",1,0,0,0,"Hanski"
"3001",1,0,0,0,"Hanski"
"3002",1,0,0,0,"Hanski"
"3003",1,0,0,0,"Hanski"
"3004",1,0,0,0,"Hanski"
"3005",1,0,0,0,"Hanski"
"3006",1,0,0,0,"Hanski"
"3007",1,0,0,0,"Hanski"
"3008",1,0,0,0,"Hanski"
"3009",1,0,0,0,"Hanski"
"3010",1,0,0,0,"Hanski"
"3011",1,0,0,0,"Hanski"
"3012",1,0,0,0,"Hanski"
"3013",1,0,0,0,"Hanski"
"3014",1,0,0,0,"Hanski"
"3015",1,0,0,0,"Hanski"
"3016",1,0,0,0,"Hanski"
"3017",1,0,0,0,"Hanski"
"3018",1,0,0,0,"Hanski"
"3019",1,0,0,0,"Hanski"
"3020",1,0,0,0,"Hanski"
"3021",1,0,0,0,"Hanski"
"3022",1,0,0,0,"Hanski"
"3023",1,0,0,0,"Hanski"
"3024",1,0,0,0,"Hanski"
"3025",1,0,0,0,"Hanski"
"3026",1,0,0,0,"Hanski"
"3027",1,0,0,0,"Hanski"
"3028",1,0,0,0,"Hanski"
"3029",1,0,0,0,"Hanski"
"3030",1,0,0,0,"Hanski"
"3031",1,0,0,0,"Hanski"
"3032",1,0,0,0,"Hanski"
"3033",1,0,0,0,"Hanski"
"3034",1,0,0,0,"Hanski"
"3035",1,0,0,0,"Hanski"
"3036",1,0,0,0,"Hanski"
"3037",1,0,0,0,"Hanski"
"3038",1,0,0,0,"Hanski"
"3039",1,0,0,0,"Hanski"
"3040",1,0,0,0,"Hanski"
"3041",1,0,0,0,"Hanski"
"3042",1,0,0,0,"Hanski"
"3043",1,0,0,0,"Hanski"
"3044",1,0,0,0,"Hanski"
"3045",1,0,0,0,"Hanski"
"3046",1,0,0,0,"Hanski"
"3047",1,0,0,0,"Hanski"
"3048",1,0,0,0,"Hanski"
"3049",1,0,0,0,"Hanski"
"3050",1,0,0,0,"Hanski"
"3051",1,0,0,0,"Hanski"
"3052",1,0,0,0,"Hanski"
"3053",1,0,0,0,"Hanski"
"3054",1,0,0,0,"Hanski"
"3055",1,0,0,0,"Hanski"
"3056",1,0,0,0,"Hanski"
"3057",1,0,0,0,"Hanski"
"3058",1,0,0,0,"Hanski"
"3059",1,0,0,0,"Hanski"
"3060",1,0,0,0,"Hanski"
"3061",1,0,0,0,"Hanski"
"3062",1,0,0,0,"Hanski"
"3063",1,0,0,0,"Hanski"
"3064",1,0,0,0,"Hanski"
"3065",1,0,0,0,"Hanski"
"3066",1,0,0,0,"Hanski"
"3067",1,0,0,0,"Hanski"
"3068",1,0,0,0,"Hanski"
"3069",1,0,0,0,"Hanski"
"3070",1,0,0,0,"Hanski"
"3071",1,0,0,0,"Hanski"
"3072",1,0,0,0,"Hanski"
"3073",1,0,0,0,"Hanski"
"3074",1,0,0,0,"Hanski"
"3075",1,0,0,0,"Hanski"
"3076",1,0,0,0,"Hanski"
"3077",1,0,0,0,"Hanski"
"3078",1,0,0,0,"Hanski"
"3079",1,0,0,0,"Hanski"
"3080",1,0,0,0,"Hanski"
"3081",1,0,0,0,"Hanski"
"3082",1,0,0,0,"Hanski"
"3083",1,0,0,0,"Hanski"
"3084",1,0,0,0,"Hanski"
"3085",1,0,0,0,"Hanski"
"3086",1,0,0,0,"Hanski"
"3087",1,0,0,0,"Hanski"
"3088",1,0,0,0,"Hanski"
"3089",1,0,0,0,"Hanski"
"3090",1,0,0,0,"Hanski"
"3091",1,0,0,0,"Hanski"
"3092",1,0,0,0,"Hanski"
"3093",1,0,0,0,"Hanski"
"3094",1,0,0,0,"Hanski"
"3095",1,0,0,0,"Hanski"
"3096",1,0,0,0,"Hanski"
"3097",1,0,0,0,"Hanski"
"3098",1,0,0,0,"Hanski"
"3099",1,0,0,0,"Hanski"
"3100",1,0,0,0,"Hanski"
"3101",1,0,0,0,"Hanski"
"3102",1,0,0,0,"Hanski"
"3103",1,0,0,0,"Hanski"
"3104",1,0,0,0,"Hanski"
"3105",1,0,0,0,"Hanski"
"3106",1,0,0,0,"Hanski"
"3107",1,0,0,0,"Hanski"
"3108",1,0,0,0,"Hanski"
"3109",1,0,0,0,"Hanski"
"3110",1,0,0,0,"Hanski"
"3111",1,0,0,0,"Hanski"
"3112",1,0,0,0,"Hanski"
"3113",1,0,0,0,"Hanski"
"3114",1,0,0,0,"Hanski"
"3115",1,0,0,0,"Hanski"
"3116",1,0,0,0,"Hanski"
"3117",1,0,0,0,"Hanski"
"3118",1,0,0,0,"Hanski"
"3119",1,0,0,0,"Hanski"
"3120",1,0,0,0,"Hanski"
"3121",1,0,0,0,"Hanski"
"3122",1,0,0,0,"Hanski"
"3123",1,0,0,0,"Hanski"
"3124",1,0,0,0,"Hanski"
"3125",1,0,0,0,"Hanski"
"3126",1,0,0,0,"Hanski"
"3127",1,0,0,0,"Hanski"
"3128",1,0,0,0,"Hanski"
"3129",1,0,0,0,"Hanski"
"3130",1,0,0,0,"Hanski"
"3131",1,0,0,0,"Hanski"
"3132",1,0,0,0,"Hanski"
"3133",1,0,0,0,"Hanski"
"3134",1,0,0,0,"Hanski"
"3135",1,0,0,0,"Hanski"
"3136",1,0,0,0,"Hanski"
"3137",1,0,0,0,"Hanski"
"3138",1,0,0,0,"Hanski"
"3139",1,0,0,0,"Hanski"
"3140",1,0,0,0,"Hanski"
"3141",1,0,0,0,"Hanski"
"3142",1,0,0,0,"Hanski"
"3143",1,0,0,0,"Hanski"
"3144",1,0,0,0,"Hanski"
"3145",1,0,0,0,"Hanski"
"3146",1,0,0,0,"Hanski"
"3147",1,0,0,0,"Hanski"
"3148",1,0,0,0,"Hanski"
"3149",1,0,0,0,"Hanski"
"3150",1,0,0,0,"Hanski"
"3151",1,0,0,0,"Hanski"
"3152",1,0,0,0,"Hanski"
"3153",1,0,0,0,"Hanski"
"3154",1,0,0,0,"Hanski"
"3155",1,0,0,0,"Hanski"
"3156",1,0,0,0,"Hanski"
"3157",1,0,0,0,"Hanski"
"3158",1,0,0,0,"Hanski"
"3159",1,0,0,0,"Hanski"
"3160",1,0,0,0,"Hanski"
"3161",1,0,0,0,"Hanski"
"3162",1,0,0,0,"Hanski"
"3163",1,0,0,0,"Hanski"
"3164",1,0,0,0,"Hanski"
"3165",1,0,0,0,"Hanski"
"3166",1,0,0,0,"Hanski"
"3167",1,0,0,0,"Hanski"
"3168",1,0,0,0,"Hanski"
"3169",1,0,0,0,"Hanski"
"3170",1,0,0,0,"Hanski"
"3171",1,0,0,0,"Hanski"
"3172",1,0,0,0,"Hanski"
"3173",1,0,0,0,"Hanski"
"3174",1,0,0,0,"Hanski"
"3175",1,0,0,0,"Hanski"
"3176",1,0,0,0,"Hanski"
"3177",1,0,0,0,"Hanski"
"3178",1,0,0,0,"Hanski"
"3179",1,0,0,0,"Hanski"
"3180",1,0,0,0,"Hanski"
"3181",1,0,0,0,"Hanski"
"3182",1,0,0,0,"Hanski"
"3183",1,0,0,0,"Hanski"
"3184",1,0,0,0,"Hanski"
"3185",1,0,0,0,"Hanski"
"3186",1,0,0,0,"Hanski"
"3187",1,0,0,0,"Hanski"
"3188",1,0,0,0,"Hanski"
"3189",1,0,0,0,"Hanski"
"3190",1,0,0,0,"Hanski"
"3191",1,0,0,0,"Hanski"
"3192",1,0,0,0,"Hanski"
"3193",1,0,0,0,"Hanski"
"3194",1,0,0,0,"Hanski"
"3195",1,0,0,0,"Hanski"
"3196",1,0,0,0,"Hanski"
"3197",1,0,0,0,"Hanski"
"3198",1,0,0,0,"Hanski"
"3199",1,0,0,0,"Hanski"
"3200",1,0,0,0,"Hanski"
"3201",1,0,0,0,"Hanski"
"3202",1,0,0,0,"Hanski"
"3203",1,0,0,0,"Hanski"
"3204",1,0,0,0,"Hanski"
"3205",1,0,0,0,"Hanski"
"3206",1,0,0,0,"Hanski"
"3207",1,0,0,0,"Hanski"
"3208",1,0,0,0,"Hanski"
"3209",1,0,0,0,"Hanski"
"3210",1,0,0,0,"Hanski"
"3211",1,0,0,0,"Hanski"
"3212",1,0,0,0,"Hanski"
"3213",1,0,0,0,"Hanski"
"3214",1,0,0,0,"Hanski"
"3215",1,0,0,0,"Hanski"
"3216",1,0,0,0,"Hanski"
"3217",1,0,0,0,"Hanski"
"3218",1,0,0,0,"Hanski"
"3219",1,0,0,0,"Hanski"
"3220",1,0,0,0,"Hanski"
"3221",1,0,0,0,"Hanski"
"3222",1,0,0,0,"Hanski"
"3223",1,0,0,0,"Hanski"
"3224",1,0,0,0,"Hanski"
"3225",1,0,0,0,"Hanski"
"3226",1,0,0,0,"Hanski"
"3227",1,0,0,0,"Hanski"
"3228",1,0,0,0,"Hanski"
"3229",1,0,0,0,"Hanski"
"3230",1,0,0,0,"Hanski"
"3231",1,0,0,0,"Hanski"
"3232",1,0,0,0,"Hanski"
"3233",1,0,0,0,"Hanski"
"3234",1,0,0,0,"Hanski"
"3235",1,0,0,0,"Hanski"
"3236",1,0,0,0,"Hanski"
"3237",1,0,0,0,"Hanski"
"3238",1,0,0,0,"Hanski"
"3239",1,0,0,0,"Hanski"
"3240",1,0,0,0,"Hanski"
"3241",1,0,0,0,"Hanski"
"3242",1,0,0,0,"Hanski"
"3243",1,0,0,0,"Hanski"
"3244",1,0,0,0,"Hanski"
"3245",1,0,0,0,"Hanski"
"3246",1,0,0,0,"Hanski"
"3247",1,0,0,0,"Hanski"
"3248",1,0,0,0,"Hanski"
"3249",1,0,0,0,"Hanski"
"3250",1,0,0,0,"Hanski"
"3251",1,0,0,0,"Hanski"
"3252",1,0,0,0,"Hanski"
"3253",1,0,0,0,"Hanski"
"3254",1,0,0,0,"Hanski"
"3255",1,0,0,0,"Hanski"
"3256",1,0,0,0,"Hanski"
"3257",1,0,0,0,"Hanski"
"3258",1,0,0,0,"Hanski"
"3259",1,0,0,0,"Hanski"
"3260",1,0,0,0,"Hanski"
"3261",1,0,0,0,"Hanski"
"3262",1,0,0,0,"Hanski"
"3263",1,0,0,0,"Hanski"
"3264",1,0,0,0,"Hanski"
"3265",1,0,0,0,"Hanski"
"3266",1,0,0,0,"Hanski"
"3267",1,0,0,0,"Hanski"
"3268",1,0,0,0,"Hanski"
"3269",1,0,0,0,"Hanski"
"3270",1,0,0,0,"Hanski"
"3271",1,0,0,0,"Hanski"
"3272",1,0,0,0,"Hanski"
"3273",1,0,0,0,"Hanski"
"3274",1,0,0,0,"Hanski"
"3275",1,0,0,0,"Hanski"
"3276",1,0,0,0,"Hanski"
"3277",1,0,0,0,"Hanski"
"3278",1,0,0,0,"Hanski"
"3279",1,0,0,0,"Hanski"
"3280",1,0,0,0,"Hanski"
"3281",1,0,0,0,"Hanski"
"3282",1,0,0,0,"Hanski"
"3283",1,0,0,0,"Hanski"
"3284",1,0,0,0,"Hanski"
"3285",1,0,0,0,"Hanski"
"3286",1,0,0,0,"Hanski"
"3287",1,0,0,0,"Hanski"
"3288",1,0,0,0,"Hanski"
"3289",1,0,0,0,"Hanski"
"3290",1,0,0,0,"Hanski"
"3291",1,0,0,0,"Hanski"
"3292",1,0,0,0,"Hanski"
"3293",1,0,0,0,"Hanski"
"3294",1,0,0,0,"Hanski"
"3295",1,0,0,0,"Hanski"
"3296",1,0,0,0,"Hanski"
"3297",1,0,0,0,"Hanski"
"3298",1,0,0,0,"Hanski"
"3299",1,0,0,0,"Hanski"
"3300",1,0,0,0,"Hanski"
"3301",1,0,0,0,"Hanski"
"3302",1,0,0,0,"Hanski"
"3303",1,0,0,0,"Hanski"
"3304",1,0,0,0,"Hanski"
"3305",1,0,0,0,"Hanski"
"3306",1,0,0,0,"Hanski"
"3307",1,0,0,0,"Hanski"
"3308",1,0,0,0,"Hanski"
"3309",1,0,0,0,"Hanski"
"3310",1,0,0,0,"Hanski"
"3311",1,0,0,0,"Hanski"
"3312",1,0,0,0,"Hanski"
"3313",1,0,0,0,"Hanski"
"3314",1,0,0,0,"Hanski"
"3315",1,0,0,0,"Hanski"
"3316",1,0,0,0,"Hanski"
"3317",1,0,0,0,"Hanski"
"3318",1,0,0,0,"Hanski"
"3319",1,0,0,0,"Hanski"
"3320",1,0,0,0,"Hanski"
"3321",1,0,0,0,"Hanski"
"3322",1,0,0,0,"Hanski"
"3323",1,0,0,0,"Hanski"
"3324",1,0,0,0,"Hanski"
"3325",1,0,0,0,"Hanski"
"3326",1,0,0,0,"Hanski"
"3327",1,0,0,0,"Hanski"
"3328",1,0,0,0,"Hanski"
"3329",1,0,0,0,"Hanski"
"3330",1,0,0,0,"Hanski"
"3331",1,0,0,0,"Hanski"
"3332",1,0,0,0,"Hanski"
"3333",1,0,0,0,"Hanski"
"3334",1,0,0,0,"Hanski"
"3335",1,0,0,0,"Hanski"
"3336",1,0,0,0,"Hanski"
"3337",1,0,0,0,"Hanski"
"3338",1,0,0,0,"Hanski"
"3339",1,0,0,0,"Hanski"
"3340",1,0,0,0,"Hanski"
"3341",1,0,0,0,"Hanski"
"3342",1,0,0,0,"Hanski"
"3343",1,0,0,0,"Hanski"
"3344",1,0,0,0,"Hanski"
"3345",1,0,0,0,"Hanski"
"3346",1,0,0,0,"Hanski"
"3347",1,0,0,0,"Hanski"
"3348",1,0,0,0,"Hanski"
"3349",1,0,0,0,"Hanski"
"3350",1,0,0,0,"Hanski"
"3351",1,0,0,0,"Hanski"
"3352",1,0,0,0,"Hanski"
"3353",1,0,0,0,"Hanski"
"3354",1,0,0,0,"Hanski"
"3355",1,0,0,0,"Hanski"
"3356",1,0,0,0,"Hanski"
"3357",1,0,0,0,"Hanski"
"3358",1,0,0,0,"Hanski"
"3359",1,0,0,0,"Hanski"
"3360",1,0,0,0,"Hanski"
"3361",1,0,0,0,"Hanski"
"3362",1,0,0,0,"Hanski"
"3363",1,0,0,0,"Hanski"
"3364",1,0,0,0,"Hanski"
"3365",1,0,0,0,"Hanski"
"3366",1,0,0,0,"Hanski"
"3367",1,0,0,0,"Hanski"
"3368",1,0,0,0,"Hanski"
"3369",1,0,0,0,"Hanski"
"3370",1,0,0,0,"Hanski"
"3371",1,0,0,0,"Hanski"
"3372",1,0,0,0,"Hanski"
"3373",1,0,0,0,"Hanski"
"3374",1,0,0,0,"Hanski"
"3375",1,0,0,0,"Hanski"
"3376",1,0,0,0,"Hanski"
"3377",1,0,0,0,"Hanski"
"3378",1,0,0,0,"Hanski"
"3379",1,0,0,0,"Hanski"
"3380",1,0,0,0,"Hanski"
"3381",1,0,0,0,"Hanski"
"3382",1,0,0,0,"Hanski"
"3383",1,0,0,0,"Hanski"
"3384",1,0,0,0,"Hanski"
"3385",1,0,0,0,"Hanski"
"3386",1,0,0,0,"Hanski"
"3387",1,0,0,0,"Hanski"
"3388",1,0,0,0,"Hanski"
"3389",1,0,0,0,"Hanski"
"3390",1,0,0,0,"Hanski"
"3391",1,0,0,0,"Hanski"
"3392",1,0,0,0,"Hanski"
"3393",1,0,0,0,"Hanski"
"3394",1,0,0,0,"Hanski"
"3395",1,0,0,0,"Hanski"
"3396",1,0,0,0,"Hanski"
"3397",1,0,0,0,"Hanski"
"3398",1,0,0,0,"Hanski"
"3399",1,0,0,0,"Hanski"
"3400",1,0,0,0,"Hanski"
"3401",1,0,0,0,"Hanski"
"3402",1,0,0,0,"Hanski"
"3403",1,0,0,0,"Hanski"
"3404",1,0,0,0,"Hanski"
"3405",1,0,0,0,"Hanski"
"3406",1,0,0,0,"Hanski"
"3407",1,0,0,0,"Hanski"
"3408",1,0,0,0,"Hanski"
"3409",1,0,0,0,"Hanski"
"3410",1,0,0,0,"Hanski"
